TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
9310,846 P-3TRE20B,"Manhattan Street Tree Planting FY20 - Community Boards 2,4,7,9,10,12","This project will plant new street trees in Community Boards 2, 4, 7, 9, 10, and 12 in Manhattan.",completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,09/01/2020 12:00:00 AM,01/01/2021 12:00:00 AM,01/01/2021 12:00:00 AM,"$4,500,000",,07/11/2021 12:00:00 AM,"Mayoral, City Council, Private",Various locations in Manhattan,NA,0,0,Manhattan
9311,846 P-3TRE20A,"Manhattan Street Tree Planting FY20 - Community Boards 1,3,5,6,8,11","This project will plant new street trees in Community Boards 1, 3, 5, 6, 8, and 11 in Manhattan.",completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,09/01/2020 12:00:00 AM,01/01/2021 12:00:00 AM,01/01/2021 12:00:00 AM,"$4,500,000",,07/11/2021 12:00:00 AM,"Mayoral, City Council, Private",Various locations in Manhattan,NA,0,0,Manhattan
9467,846 P-3NRGF01,Manhattan Reforestation FY20,This project will remove invasive species and plant new and replacement trees in Manhattan.,procurement,100,5,0,05/01/2019 12:00:00 AM,08/01/2019 12:00:00 AM,01/01/2021 12:00:00 AM,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Manhattan,NA,0,0,Manhattan
9483,846 P-3TRESM2,Manhattan Street Tree Planting FY20 - Community Board 2,This project will plant new trees in Community Board 2 in Manhattan.,completed,100,100,100,05/01/2019 12:00:00 AM,,,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,,11/01/2020 12:00:00 AM,04/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,,05/01/2021 12:00:00 AM,"$99,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Manhattan,NA,0,0,Manhattan
9484,846 P-3TRESM3,Manhattan Street Tree Planting FY20 - Community Board 3,This project will plant new trees in Community Board 3 in Manhattan.,completed,100,100,100,05/01/2019 12:00:00 AM,,,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,,01/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,,05/01/2021 12:00:00 AM,"$108,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Manhattan,NA,0,0,Manhattan
9485,846 P-3TRESM4,Manhattan Street Tree Planting FY20 - Community Board 4,This project will plant new trees in Community Board 4 in Manhattan.,completed,100,100,100,05/01/2020 12:00:00 AM,,,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,,11/01/2020 12:00:00 AM,04/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,,05/01/2021 12:00:00 AM,"$93,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Manhattan,NA,0,0,Manhattan
9159,846 P-4PNYT31,Queens Street Tree Planting FY19 - Community Boards 1-5,This project will plant street trees in Community Boards 1-5 in Queens.,completed,100,100,100,04/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,,05/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,01/01/2019 12:00:00 AM,10/01/2018 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,06/01/2019 12:00:00 AM,"$990,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
9490,846 P-3TREL21,"Manhattan Street Tree Planting FY21 - Community Boards 1, 2, 4, 5, 7-12","This project will plant new trees in Community Boards 1, 2, 4, 5, and 7-12 in Manhattan.",procurement,100,5,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,01/01/2021 12:00:00 AM,07/01/2020 12:00:00 AM,07/01/2020 12:00:00 AM,04/01/2021 12:00:00 AM,,,,,,,Greater than $10 million,,07/11/2021 12:00:00 AM,"Mayoral, City Council",Various locations in Manhattan,NA,0,0,Manhattan
9507,846 SAND3TREE,"Manhattan Street Tree Planting FY21 - Community Boards 3, 6",This project will plant new trees in Community Boards 3 and 6 in Manhattan.,procurement,100,5,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,04/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,11/01/2021 12:00:00 AM,12/01/2020 12:00:00 AM,,,,,,Between $5 million and $10 million,,07/11/2021 12:00:00 AM,,Various locations in Manhattan,NA,0,0,Manhattan
9794,846 P-3SPT21B,Manhattan Park Tree Planting FY21,This project will plant new and replacement park trees in Manhattan.,procurement,100,60,0,10/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,,Various locations in Manhattan,NA,0,0,Manhattan
9800,846 P-3SPT21A,"Manhattan Street Tree Planting FY21 - Community Boards 2, 4, 7, 9, 10, 12","This project will plant new and replacement trees in Community Boards 2, 4, 7, 9, 10, and 12 in Manhattan.",procurement,100,60,0,10/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,,Various locations in Manhattan,NA,0,0,Manhattan
9803,846 P-3SPT21C,"Manhattan Street Tree Planting FY21 - Community Boards 3, 5, 6, 8, 11","This project will plant new and replacement trees in Community Boards 3, 5, 6, 8, and 11 in Manhattan.",procurement,100,60,0,10/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,,Various locations in Manhattan,NA,0,0,Manhattan
9993,,Manhattan East Side Coastal Resiliency Stormwater Greenstreets Construction,This project will construct greenstreets to capture stormwater in Community Boards 3 and 6 in Manhattan.,proposed,0,0,0,,,,,,,,,,,,,Between $5 million and $10 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Manhattan,NA,0,0,Manhattan
10030,,Manhattan East Side Coastal Resiliency Sidewalk Bioswales Construction,This project will construct sidewalk bioswales and green infrastructure to capture storm water in Community Boards 3 and 6 in Manhattan.,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,,Various locations in Manhattan,NA,0,0,Manhattan
6090,846 GQBB06-02,Queens Green Infrastructure Construction (QG-813M),This project will prepare beds and create bioswales for stormwater capture at various locations in Community Boards 4-6 and 9 in Queens.,completed,100,100,100,02/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,,02/01/2014 12:00:00 AM,10/01/2014 12:00:00 AM,10/01/2015 12:00:00 AM,10/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,"$3,036,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
7177,846 P-4TRE16A,Queens Street Tree Planting FY16 - Community Boards 1-6,This project will plant new trees in Community Boards 1-6 in Queens.,completed,100,100,100,03/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,,05/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,04/01/2016 12:00:00 AM,03/01/2016 12:00:00 AM,03/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,,05/01/2017 12:00:00 AM,"$1,650,000",,07/11/2021 12:00:00 AM,"Mayoral, Private",Various locations in Queens,NA,0,0,Queens
7178,846 P-4PNYT26,"Queens Street Tree Planting FY16 - Community Boards 7,8,11,12","This project will plant new trees in Community Boards 7, 8, 11 & 12 in Queens.",completed,100,100,100,03/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,,05/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,05/01/2015 12:00:00 AM,04/01/2016 12:00:00 AM,04/01/2016 12:00:00 AM,10/01/2017 12:00:00 AM,,05/01/2017 12:00:00 AM,"$1,625,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
7179,846 P-4TRE16B,"Queens Street Tree Planting FY16 - Community Boards 9,10,13,14","This project will plant new trees in Community Boards 9, 10, 13 & 14 in Queens.",completed,100,100,100,03/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,,05/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,04/01/2016 12:00:00 AM,05/01/2016 12:00:00 AM,10/01/2017 12:00:00 AM,,04/01/2017 12:00:00 AM,"$1,250,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
8537,846 P-4PNYT27,Queens Street Tree Planting FY17 - Community Boards 1-5,This project will plant new trees in Community Boards 1-5 in Queens.,completed,100,100,100,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,,04/01/2017 12:00:00 AM,04/01/2017 12:00:00 AM,10/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,"$2,153,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
8538,846 P-4TRE17A,"Queens Street Tree Planting FY17 - Community Boards 6,9,10","This project will plant new trees in Community Boards 6, 9, and 10 in Queens.",completed,100,100,100,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,,03/01/2017 12:00:00 AM,04/01/2017 12:00:00 AM,10/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,"$2,000,000",,07/11/2021 12:00:00 AM,"Mayoral, City Council, Private",Various locations in Queens,NA,0,0,Queens
8539,846 P-4PNYT28,"Queens Street Tree Planting FY17 - Community Boards 7,8,11","This project will plant new trees in Community Boards 7, 8, and 11 in Queens.",completed,100,100,100,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,06/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,10/01/2018 12:00:00 AM,,09/01/2018 12:00:00 AM,"$1,485,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
8540,846 P-4TRE17B,"Queens Street Tree Planting FY17 - Community Boards 12,13,14","This project will plant new trees in Community Boards 12, 13, and 14 in Queens.",completed,100,100,100,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,08/01/2017 12:00:00 AM,01/01/2019 12:00:00 AM,,06/01/2018 12:00:00 AM,"$1,485,000",,07/11/2021 12:00:00 AM,"Mayoral, Borough President, City Council, Private",Various locations in Queens,NA,0,0,Queens
8761,846 P-4PNYT29,"Queens PlaNYC Street Tree Planting FY18 - Community Boards 7,8,11","This project will plant new trees in Community Boards 7, 8, and 11 in Queens.",completed,100,100,100,06/01/2017 12:00:00 AM,08/01/2017 12:00:00 AM,08/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,04/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,09/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$3,330,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
9005,846 P-4TRSD19,"Queens Tree-Damaged Sidewalk Reconstruction FY19 - Community Boards 1-7,9,10","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Queens Community Boards 1-7, 9, and 10.",completed,100,100,100,03/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,,04/01/2018 12:00:00 AM,04/01/2018 12:00:00 AM,01/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,07/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,06/01/2021 12:00:00 AM,"$2,556,000",,07/11/2021 12:00:00 AM,"Mayoral, City Council",Various locations in Queens,NA,0,0,Queens
9148,846 P-4TRS19A,"Queens Tree-Damaged Sidewalk Reconstruction FY19 - Community Boards 8,11-14",This project will reconstruct sidewalks damaged by adjacent city-owned trees in Queens Community Boards 8 and 11-14.,completed,100,100,100,03/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,,04/01/2018 12:00:00 AM,04/01/2018 12:00:00 AM,01/01/2019 12:00:00 AM,08/01/2019 12:00:00 AM,08/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,09/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,01/01/2021 12:00:00 AM,"$2,202,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
9156,846 P-4TRE19A,"Queens Street Tree Planting FY19 - Community Boards 6,9,10","This project will plant street trees in Community Boards 6, 9, and 10 in Queens.",completed,100,100,100,04/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,,05/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,01/01/2019 12:00:00 AM,10/01/2018 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,"$990,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
9306,846 P-4TRE20D,"Queens Street Tree Planting FY20 - Community Boards 12,13",This project will plant new street trees in Community Boards 12 and 13 in Queens.,construction,100,100,99.15,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,,"$2,843,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
9307,846 P-4TRE20C,"Queens Street Tree Planting FY20 - Community Boards 9,10,14","This project will plant new street trees in Community Boards 9, 10, and 14 in Queens.",completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,06/01/2020 12:00:00 AM,06/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,"$2,875,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
9308,846 P-4TRE20B,"Queens Street Tree Planting FY20 - Community Boards 7,8,11","This project will plant new street trees in Community Boards 7, 8, and 11 in Queens.",procurement,100,5,0,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,01/01/2021 12:00:00 AM,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,12/01/2020 12:00:00 AM,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
9417,846 P-4EABTRC,Queens Emerald Ash Borer (EAB) Related Tree Removal,This project will remove trees with emerald ash borer (EAB) in Queens.,construction,100,100,0,02/01/2019 12:00:00 AM,04/01/2019 12:00:00 AM,,04/01/2019 12:00:00 AM,04/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,12/01/2020 12:00:00 AM,01/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,03/01/2023 12:00:00 AM,,,"$1,219,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
9491,846 P-4TREL21,"Queens Street Tree Planting FY21 - Community Boards 8, 11-13",This project will plant new trees in Community Boards 8 and 11-13 in Queens.,procurement,100,60,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,05/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,,,,,,Between $5 million and $10 million,,07/11/2021 12:00:00 AM,"Mayoral, City Council",Various locations in Queens,NA,0,0,Queens
9496,846 P-4TRE21A,Queens Street Tree Planting FY21 - Community Boards 1-6,This project will plant new trees in Community Boards 1-6 in Queens.,procurement,100,60,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,,,,,,Between $3 million and $5 million,,07/11/2021 12:00:00 AM,"Mayoral, City Council",Various locations in Queens,NA,0,0,Queens
9497,846 P-4TRE21B,"Queens Street Tree Planting FY21 - Community Boards 9, 14",This project will plant new trees in Community Boards 9 and 14 in Queens.,procurement,100,60,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
9502,846 P-4TRS21A,Queens Street Tree Planting FY21 - Community Board 7,This project will plant new trees in Community Board 7 in Queens.,procurement,100,60,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
9503,846 P-4TRS21B,Queens Street Tree Planting FY21 - Community Board 10,This project will plant new trees in Community Board 10 in Queens.,procurement,100,60,0,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
9797,846 P-4SPT21A,Queens Street Tree Planting FY21 - Community Boards 4-6,This project will plant new and replacement trees in Community Boards 4-6 in Queens.,procurement,100,60,0,10/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,,Various locations in Queens,NA,0,0,Queens
9799,846 P-4SPT21B,Queens Street Tree Planting FY21 - Community Boards 1-3,This project will plant new and replacement trees in Community Boards 1-3 in Queens.,procurement,100,60,0,10/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,,Various locations in Queens,NA,0,0,Queens
9996,846 P-4TRS21E,"Queens Tree-Damaged Sidewalk Reconstruction FY21 - Community Boards 8, 11-14",This project will reconstruct sidewalks damaged by adjacent city-owned trees in Community Boards 8 and 11-14 in Queens.,design,100,0,0,03/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
9997,846 P-4TRS21D,"Queens Tree-Damaged Sidewalk Reconstruction FY21 - Community Boards 1-7, 9-10",This project will reconstruct sidewalks damaged by adjacent city-owned trees in Community Boards 1-7 and 9-10 in Queens.,design,100,0,0,03/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $3 million and $5 million,,07/11/2021 12:00:00 AM,"Mayoral, City Council",Various locations in Queens,NA,0,0,Queens
10016,846 P-4TRE20R,Queens Street Tree Planting FY21 - Community Boards 12-13,This project will plant new street trees in Community Boards 12 and 13 in Queens.,design,100,0,0,05/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,,05/01/2021 12:00:00 AM,05/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,Mayoral,Various locations in Queens,NA,0,0,Queens
5948,846 P-5PNYT11,Staten Island Street Tree Planting FY13 (RG-111MR),This project will plant trees in Staten Island.,completed,100,100,100,07/01/2012 12:00:00 AM,06/01/2013 12:00:00 AM,,02/01/2013 12:00:00 AM,02/01/2013 12:00:00 AM,11/01/2013 12:00:00 AM,,05/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,09/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,"$987,000",,07/11/2021 12:00:00 AM,Mayoral,Various locations in Staten Island,NA,0,0,Staten Island
8541,846 P-5TRE17A,Staten Island Street Tree Planting FY17,This project will plant new street trees in Staten Island.,completed,100,100,100,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,06/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,11/01/2018 12:00:00 AM,,06/01/2018 12:00:00 AM,"$1,375,000",,07/11/2021 12:00:00 AM,"Mayoral, Private",Various locations in Staten Island,NA,0,0,Staten Island
8763,846 P-5TRE18A,Staten Island Street Tree Planting FY18,This project will plant new trees in Staten Island.,completed,100,100,100,06/01/2017 12:00:00 AM,08/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,06/01/2018 12:00:00 AM,03/01/2019 12:00:00 AM,02/01/2019 12:00:00 AM,03/01/2019 12:00:00 AM,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,"$2,999,000",,07/11/2021 12:00:00 AM,"Mayoral, Private",Various locations in Staten Island,NA,0,0,Staten Island
8956,,Staten Island Reforestation FY19,This project will remove invasive species and plant new and replacement trees to mitigate wildfires in Staten Island.,construction,100,100,43.04,11/01/2017 12:00:00 AM,03/01/2018 12:00:00 AM,,03/01/2018 12:00:00 AM,03/01/2018 12:00:00 AM,11/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,06/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,05/01/2024 12:00:00 AM,,,Less than $1 million,,07/11/2021 12:00:00 AM,,Various locations in Staten Island,NA,0,0,Staten Island
9006,846 P-5TRSD19,Staten Island Tree-Damaged Sidewalk Reconstruction FY19,This project will reconstruct sidewalks damaged by adjacent city-owned trees in Staten Island.,completed,100,100,100,03/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,,04/01/2018 12:00:00 AM,04/01/2018 12:00:00 AM,01/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,07/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,02/01/2021 12:00:00 AM,"$2,274,000",,07/11/2021 12:00:00 AM,"Mayoral, Borough President, City Council, State",Various locations in Staten Island,NA,0,0,Staten Island
